claude_file	source_loc	extension	feature_id	target_simple_file	target_min_loc	target_capsule	implementation_action	primary_tests	done_gate
utils/classifierApprovals.ts	88	ts	utils	src/app/llm_caret/claude_full/utils/classifierApprovals.spl	88	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/classifierApprovals_spec.spl	target LOC >= 88; behavior parity assertions; symbol rows implemented
utils/claudeCodeHints.ts	193	ts	utils	src/app/llm_caret/claude_full/utils/claudeCodeHints.spl	193	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/claudeCodeHints_spec.spl	target LOC >= 193; behavior parity assertions; symbol rows implemented
utils/claudeDesktop.ts	152	ts	utils	src/app/llm_caret/claude_full/utils/claudeDesktop.spl	152	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/claudeDesktop_spec.spl	target LOC >= 152; behavior parity assertions; symbol rows implemented
utils/claudeInChrome/chromeNativeHost.ts	527	ts	utils/claudeInChrome	src/app/llm_caret/claude_full/utils/claudeInChrome/chromeNativeHost.spl	527	llm_caret.claude_full.utils/claudeInChrome	port-full-behavior	test/03_system/tools/llm/claude_full/utils/claudeInChrome/chromeNativeHost_spec.spl	target LOC >= 527; behavior parity assertions; symbol rows implemented
utils/claudeInChrome/common.ts	540	ts	utils/claudeInChrome	src/app/llm_caret/claude_full/utils/claudeInChrome/common.spl	540	llm_caret.claude_full.utils/claudeInChrome	port-full-behavior	test/03_system/tools/llm/claude_full/utils/claudeInChrome/common_spec.spl	target LOC >= 540; behavior parity assertions; symbol rows implemented
utils/claudeInChrome/mcpServer.ts	293	ts	utils/claudeInChrome	src/app/llm_caret/claude_full/utils/claudeInChrome/mcpServer.spl	293	llm_caret.claude_full.utils/claudeInChrome	port-full-behavior	test/03_system/tools/llm/claude_full/utils/claudeInChrome/mcpServer_spec.spl	target LOC >= 293; behavior parity assertions; symbol rows implemented
utils/claudeInChrome/prompt.ts	83	ts	utils/claudeInChrome	src/app/llm_caret/claude_full/utils/claudeInChrome/prompt.spl	83	llm_caret.claude_full.utils/claudeInChrome	port-full-behavior	test/03_system/tools/llm/claude_full/utils/claudeInChrome/prompt_spec.spl	target LOC >= 83; behavior parity assertions; symbol rows implemented
utils/claudeInChrome/setupPortable.ts	233	ts	utils/claudeInChrome	src/app/llm_caret/claude_full/utils/claudeInChrome/setupPortable.spl	233	llm_caret.claude_full.utils/claudeInChrome	port-full-behavior	test/03_system/tools/llm/claude_full/utils/claudeInChrome/setupPortable_spec.spl	target LOC >= 233; behavior parity assertions; symbol rows implemented
utils/claudeInChrome/setup.ts	400	ts	utils/claudeInChrome	src/app/llm_caret/claude_full/utils/claudeInChrome/setup.spl	400	llm_caret.claude_full.utils/claudeInChrome	port-full-behavior	test/03_system/tools/llm/claude_full/utils/claudeInChrome/setup_spec.spl	target LOC >= 400; behavior parity assertions; symbol rows implemented
utils/claudeInChrome/toolRendering.tsx	261	tsx	utils/claudeInChrome	src/app/llm_caret/claude_full/utils/claudeInChrome/toolRendering.spl	261	llm_caret.claude_full.utils/claudeInChrome	port-full-behavior	test/03_system/tools/llm/claude_full/utils/claudeInChrome/toolRendering_spec.spl	target LOC >= 261; behavior parity assertions; symbol rows implemented
utils/claudemd.ts	1479	ts	utils	src/app/llm_caret/claude_full/utils/claudemd.spl	1479	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/claudemd_spec.spl	target LOC >= 1479; behavior parity assertions; symbol rows implemented
utils/cleanupRegistry.ts	25	ts	utils	src/app/llm_caret/claude_full/utils/cleanupRegistry.spl	25	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/cleanupRegistry_spec.spl	target LOC >= 25; behavior parity assertions; symbol rows implemented
utils/cleanup.ts	602	ts	utils	src/app/llm_caret/claude_full/utils/cleanup.spl	602	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/cleanup_spec.spl	target LOC >= 602; behavior parity assertions; symbol rows implemented
utils/cliArgs.ts	60	ts	utils	src/app/llm_caret/claude_full/utils/cliArgs.spl	60	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/cliArgs_spec.spl	target LOC >= 60; behavior parity assertions; symbol rows implemented
utils/cliHighlight.ts	54	ts	utils	src/app/llm_caret/claude_full/utils/cliHighlight.spl	54	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/cliHighlight_spec.spl	target LOC >= 54; behavior parity assertions; symbol rows implemented
utils/codeIndexing.ts	206	ts	utils	src/app/llm_caret/claude_full/utils/codeIndexing.spl	206	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/codeIndexing_spec.spl	target LOC >= 206; behavior parity assertions; symbol rows implemented
utils/collapseBackgroundBashNotifications.ts	84	ts	utils	src/app/llm_caret/claude_full/utils/collapseBackgroundBashNotifications.spl	84	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/collapseBackgroundBashNotifications_spec.spl	target LOC >= 84; behavior parity assertions; symbol rows implemented
utils/collapseHookSummaries.ts	59	ts	utils	src/app/llm_caret/claude_full/utils/collapseHookSummaries.spl	59	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/collapseHookSummaries_spec.spl	target LOC >= 59; behavior parity assertions; symbol rows implemented
utils/collapseReadSearch.ts	1109	ts	utils	src/app/llm_caret/claude_full/utils/collapseReadSearch.spl	1109	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/collapseReadSearch_spec.spl	target LOC >= 1109; behavior parity assertions; symbol rows implemented
utils/collapseTeammateShutdowns.ts	55	ts	utils	src/app/llm_caret/claude_full/utils/collapseTeammateShutdowns.spl	55	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/collapseTeammateShutdowns_spec.spl	target LOC >= 55; behavior parity assertions; symbol rows implemented
utils/combinedAbortSignal.ts	47	ts	utils	src/app/llm_caret/claude_full/utils/combinedAbortSignal.spl	47	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/combinedAbortSignal_spec.spl	target LOC >= 47; behavior parity assertions; symbol rows implemented
utils/commandLifecycle.ts	21	ts	utils	src/app/llm_caret/claude_full/utils/commandLifecycle.spl	21	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/commandLifecycle_spec.spl	target LOC >= 21; behavior parity assertions; symbol rows implemented
utils/commitAttribution.ts	961	ts	utils	src/app/llm_caret/claude_full/utils/commitAttribution.spl	961	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/commitAttribution_spec.spl	target LOC >= 961; behavior parity assertions; symbol rows implemented
utils/completionCache.ts	166	ts	utils	src/app/llm_caret/claude_full/utils/completionCache.spl	166	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/completionCache_spec.spl	target LOC >= 166; behavior parity assertions; symbol rows implemented
utils/computerUse/appNames.ts	196	ts	utils/computerUse	src/app/llm_caret/claude_full/utils/computerUse/appNames.spl	196	llm_caret.claude_full.utils/computerUse	port-full-behavior	test/03_system/tools/llm/claude_full/utils/computerUse/appNames_spec.spl	target LOC >= 196; behavior parity assertions; symbol rows implemented
utils/computerUse/cleanup.ts	86	ts	utils/computerUse	src/app/llm_caret/claude_full/utils/computerUse/cleanup.spl	86	llm_caret.claude_full.utils/computerUse	port-full-behavior	test/03_system/tools/llm/claude_full/utils/computerUse/cleanup_spec.spl	target LOC >= 86; behavior parity assertions; symbol rows implemented
utils/computerUse/common.ts	61	ts	utils/computerUse	src/app/llm_caret/claude_full/utils/computerUse/common.spl	61	llm_caret.claude_full.utils/computerUse	port-full-behavior	test/03_system/tools/llm/claude_full/utils/computerUse/common_spec.spl	target LOC >= 61; behavior parity assertions; symbol rows implemented
utils/computerUse/computerUseLock.ts	215	ts	utils/computerUse	src/app/llm_caret/claude_full/utils/computerUse/computerUseLock.spl	215	llm_caret.claude_full.utils/computerUse	port-full-behavior	test/03_system/tools/llm/claude_full/utils/computerUse/computerUseLock_spec.spl	target LOC >= 215; behavior parity assertions; symbol rows implemented
utils/computerUse/drainRunLoop.ts	79	ts	utils/computerUse	src/app/llm_caret/claude_full/utils/computerUse/drainRunLoop.spl	79	llm_caret.claude_full.utils/computerUse	port-full-behavior	test/03_system/tools/llm/claude_full/utils/computerUse/drainRunLoop_spec.spl	target LOC >= 79; behavior parity assertions; symbol rows implemented
utils/computerUse/escHotkey.ts	54	ts	utils/computerUse	src/app/llm_caret/claude_full/utils/computerUse/escHotkey.spl	54	llm_caret.claude_full.utils/computerUse	port-full-behavior	test/03_system/tools/llm/claude_full/utils/computerUse/escHotkey_spec.spl	target LOC >= 54; behavior parity assertions; symbol rows implemented
utils/computerUse/executor.ts	658	ts	utils/computerUse	src/app/llm_caret/claude_full/utils/computerUse/executor.spl	658	llm_caret.claude_full.utils/computerUse	port-full-behavior	test/03_system/tools/llm/claude_full/utils/computerUse/executor_spec.spl	target LOC >= 658; behavior parity assertions; symbol rows implemented
utils/computerUse/gates.ts	72	ts	utils/computerUse	src/app/llm_caret/claude_full/utils/computerUse/gates.spl	72	llm_caret.claude_full.utils/computerUse	port-full-behavior	test/03_system/tools/llm/claude_full/utils/computerUse/gates_spec.spl	target LOC >= 72; behavior parity assertions; symbol rows implemented
utils/computerUse/hostAdapter.ts	69	ts	utils/computerUse	src/app/llm_caret/claude_full/utils/computerUse/hostAdapter.spl	69	llm_caret.claude_full.utils/computerUse	port-full-behavior	test/03_system/tools/llm/claude_full/utils/computerUse/hostAdapter_spec.spl	target LOC >= 69; behavior parity assertions; symbol rows implemented
utils/computerUse/inputLoader.ts	30	ts	utils/computerUse	src/app/llm_caret/claude_full/utils/computerUse/inputLoader.spl	30	llm_caret.claude_full.utils/computerUse	port-full-behavior	test/03_system/tools/llm/claude_full/utils/computerUse/inputLoader_spec.spl	target LOC >= 30; behavior parity assertions; symbol rows implemented
utils/computerUse/mcpServer.ts	106	ts	utils/computerUse	src/app/llm_caret/claude_full/utils/computerUse/mcpServer.spl	106	llm_caret.claude_full.utils/computerUse	port-full-behavior	test/03_system/tools/llm/claude_full/utils/computerUse/mcpServer_spec.spl	target LOC >= 106; behavior parity assertions; symbol rows implemented
utils/computerUse/setup.ts	53	ts	utils/computerUse	src/app/llm_caret/claude_full/utils/computerUse/setup.spl	53	llm_caret.claude_full.utils/computerUse	port-full-behavior	test/03_system/tools/llm/claude_full/utils/computerUse/setup_spec.spl	target LOC >= 53; behavior parity assertions; symbol rows implemented
utils/computerUse/swiftLoader.ts	23	ts	utils/computerUse	src/app/llm_caret/claude_full/utils/computerUse/swiftLoader.spl	23	llm_caret.claude_full.utils/computerUse	port-full-behavior	test/03_system/tools/llm/claude_full/utils/computerUse/swiftLoader_spec.spl	target LOC >= 23; behavior parity assertions; symbol rows implemented
utils/computerUse/toolRendering.tsx	124	tsx	utils/computerUse	src/app/llm_caret/claude_full/utils/computerUse/toolRendering.spl	124	llm_caret.claude_full.utils/computerUse	port-full-behavior	test/03_system/tools/llm/claude_full/utils/computerUse/toolRendering_spec.spl	target LOC >= 124; behavior parity assertions; symbol rows implemented
utils/computerUse/wrapper.tsx	335	tsx	utils/computerUse	src/app/llm_caret/claude_full/utils/computerUse/wrapper.spl	335	llm_caret.claude_full.utils/computerUse	port-full-behavior	test/03_system/tools/llm/claude_full/utils/computerUse/wrapper_spec.spl	target LOC >= 335; behavior parity assertions; symbol rows implemented
utils/concurrentSessions.ts	204	ts	utils	src/app/llm_caret/claude_full/utils/concurrentSessions.spl	204	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/concurrentSessions_spec.spl	target LOC >= 204; behavior parity assertions; symbol rows implemented
utils/configConstants.ts	21	ts	utils	src/app/llm_caret/claude_full/utils/configConstants.spl	21	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/configConstants_spec.spl	target LOC >= 21; behavior parity assertions; symbol rows implemented
utils/config.ts	1817	ts	utils	src/app/llm_caret/claude_full/utils/config.spl	1817	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/config_spec.spl	target LOC >= 1817; behavior parity assertions; symbol rows implemented
utils/contentArray.ts	51	ts	utils	src/app/llm_caret/claude_full/utils/contentArray.spl	51	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/contentArray_spec.spl	target LOC >= 51; behavior parity assertions; symbol rows implemented
utils/contextAnalysis.ts	272	ts	utils	src/app/llm_caret/claude_full/utils/contextAnalysis.spl	272	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/contextAnalysis_spec.spl	target LOC >= 272; behavior parity assertions; symbol rows implemented
utils/contextSuggestions.ts	235	ts	utils	src/app/llm_caret/claude_full/utils/contextSuggestions.spl	235	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/contextSuggestions_spec.spl	target LOC >= 235; behavior parity assertions; symbol rows implemented
utils/context.ts	221	ts	utils	src/app/llm_caret/claude_full/utils/context.spl	221	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/context_spec.spl	target LOC >= 221; behavior parity assertions; symbol rows implemented
utils/controlMessageCompat.ts	32	ts	utils	src/app/llm_caret/claude_full/utils/controlMessageCompat.spl	32	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/controlMessageCompat_spec.spl	target LOC >= 32; behavior parity assertions; symbol rows implemented
utils/conversationRecovery.ts	597	ts	utils	src/app/llm_caret/claude_full/utils/conversationRecovery.spl	597	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/conversationRecovery_spec.spl	target LOC >= 597; behavior parity assertions; symbol rows implemented
utils/cronJitterConfig.ts	75	ts	utils	src/app/llm_caret/claude_full/utils/cronJitterConfig.spl	75	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/cronJitterConfig_spec.spl	target LOC >= 75; behavior parity assertions; symbol rows implemented
utils/cronScheduler.ts	565	ts	utils	src/app/llm_caret/claude_full/utils/cronScheduler.spl	565	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/cronScheduler_spec.spl	target LOC >= 565; behavior parity assertions; symbol rows implemented
utils/cronTasksLock.ts	195	ts	utils	src/app/llm_caret/claude_full/utils/cronTasksLock.spl	195	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/cronTasksLock_spec.spl	target LOC >= 195; behavior parity assertions; symbol rows implemented
utils/cronTasks.ts	458	ts	utils	src/app/llm_caret/claude_full/utils/cronTasks.spl	458	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/cronTasks_spec.spl	target LOC >= 458; behavior parity assertions; symbol rows implemented
utils/cron.ts	308	ts	utils	src/app/llm_caret/claude_full/utils/cron.spl	308	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/cron_spec.spl	target LOC >= 308; behavior parity assertions; symbol rows implemented
utils/crossProjectResume.ts	75	ts	utils	src/app/llm_caret/claude_full/utils/crossProjectResume.spl	75	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/crossProjectResume_spec.spl	target LOC >= 75; behavior parity assertions; symbol rows implemented
utils/crypto.ts	13	ts	utils	src/app/llm_caret/claude_full/utils/crypto.spl	13	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/crypto_spec.spl	target LOC >= 13; behavior parity assertions; symbol rows implemented
utils/Cursor.ts	1530	ts	utils	src/app/llm_caret/claude_full/utils/Cursor.spl	1530	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/Cursor_spec.spl	target LOC >= 1530; behavior parity assertions; symbol rows implemented
utils/cwd.ts	32	ts	utils	src/app/llm_caret/claude_full/utils/cwd.spl	32	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/cwd_spec.spl	target LOC >= 32; behavior parity assertions; symbol rows implemented
utils/debugFilter.ts	157	ts	utils	src/app/llm_caret/claude_full/utils/debugFilter.spl	157	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/debugFilter_spec.spl	target LOC >= 157; behavior parity assertions; symbol rows implemented
utils/debug.ts	268	ts	utils	src/app/llm_caret/claude_full/utils/debug.spl	268	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/debug_spec.spl	target LOC >= 268; behavior parity assertions; symbol rows implemented
utils/deepLink/banner.ts	123	ts	utils/deepLink	src/app/llm_caret/claude_full/utils/deepLink/banner.spl	123	llm_caret.claude_full.utils/deepLink	port-full-behavior	test/03_system/tools/llm/claude_full/utils/deepLink/banner_spec.spl	target LOC >= 123; behavior parity assertions; symbol rows implemented
utils/deepLink/parseDeepLink.ts	170	ts	utils/deepLink	src/app/llm_caret/claude_full/utils/deepLink/parseDeepLink.spl	170	llm_caret.claude_full.utils/deepLink	port-full-behavior	test/03_system/tools/llm/claude_full/utils/deepLink/parseDeepLink_spec.spl	target LOC >= 170; behavior parity assertions; symbol rows implemented
utils/deepLink/protocolHandler.ts	136	ts	utils/deepLink	src/app/llm_caret/claude_full/utils/deepLink/protocolHandler.spl	136	llm_caret.claude_full.utils/deepLink	port-full-behavior	test/03_system/tools/llm/claude_full/utils/deepLink/protocolHandler_spec.spl	target LOC >= 136; behavior parity assertions; symbol rows implemented
utils/deepLink/registerProtocol.ts	348	ts	utils/deepLink	src/app/llm_caret/claude_full/utils/deepLink/registerProtocol.spl	348	llm_caret.claude_full.utils/deepLink	port-full-behavior	test/03_system/tools/llm/claude_full/utils/deepLink/registerProtocol_spec.spl	target LOC >= 348; behavior parity assertions; symbol rows implemented
utils/deepLink/terminalLauncher.ts	557	ts	utils/deepLink	src/app/llm_caret/claude_full/utils/deepLink/terminalLauncher.spl	557	llm_caret.claude_full.utils/deepLink	port-full-behavior	test/03_system/tools/llm/claude_full/utils/deepLink/terminalLauncher_spec.spl	target LOC >= 557; behavior parity assertions; symbol rows implemented
utils/deepLink/terminalPreference.ts	54	ts	utils/deepLink	src/app/llm_caret/claude_full/utils/deepLink/terminalPreference.spl	54	llm_caret.claude_full.utils/deepLink	port-full-behavior	test/03_system/tools/llm/claude_full/utils/deepLink/terminalPreference_spec.spl	target LOC >= 54; behavior parity assertions; symbol rows implemented
utils/desktopDeepLink.ts	236	ts	utils	src/app/llm_caret/claude_full/utils/desktopDeepLink.spl	236	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/desktopDeepLink_spec.spl	target LOC >= 236; behavior parity assertions; symbol rows implemented
utils/detectRepository.ts	178	ts	utils	src/app/llm_caret/claude_full/utils/detectRepository.spl	178	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/detectRepository_spec.spl	target LOC >= 178; behavior parity assertions; symbol rows implemented
utils/diagLogs.ts	94	ts	utils	src/app/llm_caret/claude_full/utils/diagLogs.spl	94	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/diagLogs_spec.spl	target LOC >= 94; behavior parity assertions; symbol rows implemented
utils/diff.ts	177	ts	utils	src/app/llm_caret/claude_full/utils/diff.spl	177	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/diff_spec.spl	target LOC >= 177; behavior parity assertions; symbol rows implemented
utils/directMemberMessage.ts	69	ts	utils	src/app/llm_caret/claude_full/utils/directMemberMessage.spl	69	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/directMemberMessage_spec.spl	target LOC >= 69; behavior parity assertions; symbol rows implemented
utils/displayTags.ts	51	ts	utils	src/app/llm_caret/claude_full/utils/displayTags.spl	51	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/displayTags_spec.spl	target LOC >= 51; behavior parity assertions; symbol rows implemented
utils/doctorContextWarnings.ts	265	ts	utils	src/app/llm_caret/claude_full/utils/doctorContextWarnings.spl	265	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/doctorContextWarnings_spec.spl	target LOC >= 265; behavior parity assertions; symbol rows implemented
utils/doctorDiagnostic.ts	625	ts	utils	src/app/llm_caret/claude_full/utils/doctorDiagnostic.spl	625	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/doctorDiagnostic_spec.spl	target LOC >= 625; behavior parity assertions; symbol rows implemented
utils/dxt/helpers.ts	88	ts	utils/dxt	src/app/llm_caret/claude_full/utils/dxt/helpers.spl	88	llm_caret.claude_full.utils/dxt	port-full-behavior	test/03_system/tools/llm/claude_full/utils/dxt/helpers_spec.spl	target LOC >= 88; behavior parity assertions; symbol rows implemented
utils/dxt/zip.ts	226	ts	utils/dxt	src/app/llm_caret/claude_full/utils/dxt/zip.spl	226	llm_caret.claude_full.utils/dxt	port-full-behavior	test/03_system/tools/llm/claude_full/utils/dxt/zip_spec.spl	target LOC >= 226; behavior parity assertions; symbol rows implemented
utils/earlyInput.ts	191	ts	utils	src/app/llm_caret/claude_full/utils/earlyInput.spl	191	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/earlyInput_spec.spl	target LOC >= 191; behavior parity assertions; symbol rows implemented
utils/editor.ts	183	ts	utils	src/app/llm_caret/claude_full/utils/editor.spl	183	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/editor_spec.spl	target LOC >= 183; behavior parity assertions; symbol rows implemented
utils/effort.ts	329	ts	utils	src/app/llm_caret/claude_full/utils/effort.spl	329	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/effort_spec.spl	target LOC >= 329; behavior parity assertions; symbol rows implemented
utils/embeddedTools.ts	29	ts	utils	src/app/llm_caret/claude_full/utils/embeddedTools.spl	29	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/embeddedTools_spec.spl	target LOC >= 29; behavior parity assertions; symbol rows implemented
utils/envDynamic.ts	151	ts	utils	src/app/llm_caret/claude_full/utils/envDynamic.spl	151	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/envDynamic_spec.spl	target LOC >= 151; behavior parity assertions; symbol rows implemented
utils/env.ts	347	ts	utils	src/app/llm_caret/claude_full/utils/env.spl	347	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/env_spec.spl	target LOC >= 347; behavior parity assertions; symbol rows implemented
utils/envUtils.ts	183	ts	utils	src/app/llm_caret/claude_full/utils/envUtils.spl	183	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/envUtils_spec.spl	target LOC >= 183; behavior parity assertions; symbol rows implemented
utils/envValidation.ts	38	ts	utils	src/app/llm_caret/claude_full/utils/envValidation.spl	38	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/envValidation_spec.spl	target LOC >= 38; behavior parity assertions; symbol rows implemented
utils/errorLogSink.ts	235	ts	utils	src/app/llm_caret/claude_full/utils/errorLogSink.spl	235	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/errorLogSink_spec.spl	target LOC >= 235; behavior parity assertions; symbol rows implemented
utils/errors.ts	238	ts	utils	src/app/llm_caret/claude_full/utils/errors.spl	238	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/errors_spec.spl	target LOC >= 238; behavior parity assertions; symbol rows implemented
utils/exampleCommands.ts	184	ts	utils	src/app/llm_caret/claude_full/utils/exampleCommands.spl	184	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/exampleCommands_spec.spl	target LOC >= 184; behavior parity assertions; symbol rows implemented
utils/execFileNoThrowPortable.ts	89	ts	utils	src/app/llm_caret/claude_full/utils/execFileNoThrowPortable.spl	89	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/execFileNoThrowPortable_spec.spl	target LOC >= 89; behavior parity assertions; symbol rows implemented
utils/execFileNoThrow.ts	150	ts	utils	src/app/llm_caret/claude_full/utils/execFileNoThrow.spl	150	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/execFileNoThrow_spec.spl	target LOC >= 150; behavior parity assertions; symbol rows implemented
utils/execSyncWrapper.ts	38	ts	utils	src/app/llm_caret/claude_full/utils/execSyncWrapper.spl	38	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/execSyncWrapper_spec.spl	target LOC >= 38; behavior parity assertions; symbol rows implemented
utils/exportRenderer.tsx	97	tsx	utils	src/app/llm_caret/claude_full/utils/exportRenderer.spl	97	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/exportRenderer_spec.spl	target LOC >= 97; behavior parity assertions; symbol rows implemented
utils/extraUsage.ts	23	ts	utils	src/app/llm_caret/claude_full/utils/extraUsage.spl	23	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/extraUsage_spec.spl	target LOC >= 23; behavior parity assertions; symbol rows implemented
utils/fastMode.ts	532	ts	utils	src/app/llm_caret/claude_full/utils/fastMode.spl	532	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/fastMode_spec.spl	target LOC >= 532; behavior parity assertions; symbol rows implemented
utils/fileHistory.ts	1115	ts	utils	src/app/llm_caret/claude_full/utils/fileHistory.spl	1115	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/fileHistory_spec.spl	target LOC >= 1115; behavior parity assertions; symbol rows implemented
utils/fileOperationAnalytics.ts	71	ts	utils	src/app/llm_caret/claude_full/utils/fileOperationAnalytics.spl	71	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/fileOperationAnalytics_spec.spl	target LOC >= 71; behavior parity assertions; symbol rows implemented
utils/filePersistence/filePersistence.ts	287	ts	utils/filePersistence	src/app/llm_caret/claude_full/utils/filePersistence/filePersistence.spl	287	llm_caret.claude_full.utils/filePersistence	port-full-behavior	test/03_system/tools/llm/claude_full/utils/filePersistence/filePersistence_spec.spl	target LOC >= 287; behavior parity assertions; symbol rows implemented
utils/filePersistence/outputsScanner.ts	126	ts	utils/filePersistence	src/app/llm_caret/claude_full/utils/filePersistence/outputsScanner.spl	126	llm_caret.claude_full.utils/filePersistence	port-full-behavior	test/03_system/tools/llm/claude_full/utils/filePersistence/outputsScanner_spec.spl	target LOC >= 126; behavior parity assertions; symbol rows implemented
utils/fileReadCache.ts	96	ts	utils	src/app/llm_caret/claude_full/utils/fileReadCache.spl	96	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/fileReadCache_spec.spl	target LOC >= 96; behavior parity assertions; symbol rows implemented
utils/fileRead.ts	102	ts	utils	src/app/llm_caret/claude_full/utils/fileRead.spl	102	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/fileRead_spec.spl	target LOC >= 102; behavior parity assertions; symbol rows implemented
utils/fileStateCache.ts	142	ts	utils	src/app/llm_caret/claude_full/utils/fileStateCache.spl	142	llm_caret.claude_full.utils	port-full-behavior	test/03_system/tools/llm/claude_full/utils/fileStateCache_spec.spl	target LOC >= 142; behavior parity assertions; symbol rows implemented
